Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
29613369,01/01/2015 12:22:11 AM,01/01/2015 01:26:24 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,561 WEST 163 STREET,WEST 163 STREET,ST NICHOLAS AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:22:11 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 01:26:24 AM,12 MANHATTAN,MANHATTAN,"1,000,543","244,363",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83738024997497,-73.9411187368422,"(40.83738024997497, -73.9411187368422)"
29607550,01/01/2015 12:23:47 AM,01/01/2015 01:22:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,1075 EDISON AVENUE,EDISON AVENUE,OTIS AVENUE,BRUCKNER BOULEVARD,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:23:47 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 01:21:12 AM,10 BRONX,BRONX,"1,032,258","242,910",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83327673191522,-73.82651451717243,"(40.83327673191522, -73.82651451717243)"
29609125,01/01/2015 12:24:25 AM,01/01/2015 12:43:38 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,3657 BROADWAY,BROADWAY,WEST 150 STREET,WEST 151 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:24:25 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 12:43:38 AM,09 MANHATTAN,MANHATTAN,"998,694","241,699",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83007155682951,-73.9478065715269,"(40.83007155682951, -73.9478065715269)"
29609131,01/01/2015 12:24:37 AM,01/01/2015 12:44:46 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,32-72 STEINWAY STREET,STEINWAY STREET,BROADWAY,34 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,01/01/2015 08:24:37 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 12:44:46 AM,01 QUEENS,QUEENS,"1,006,310","215,191",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75729855854012,-73.92037322099308,"(40.75729855854012, -73.92037322099308)"
29610030,01/01/2015 12:24:39 AM,01/01/2015 02:42:24 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,680 EAST 224 STREET,EAST 224 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:24:39 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 02:42:25 AM,12 BRONX,BRONX,"1,022,477","262,602",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88737303025494,-73.86174753073152,"(40.88737303025494, -73.86174753073152)"
29611485,01/01/2015 12:26:05 AM,01/01/2015 12:42:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,568 WEST 149 STREET,WEST 149 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:26:05 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 12:42:33 AM,09 MANHATTAN,MANHATTAN,"998,780","241,128",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82850418445052,-73.94749704707705,"(40.82850418445052, -73.94749704707705)"
29608271,01/01/2015 12:28:11 AM,01/01/2015 03:14:03 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,132 SEAMAN AVENUE,SEAMAN AVENUE,PAYSON AVENUE,WEST 207 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:28:11 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 03:14:03 AM,12 MANHATTAN,MANHATTAN,"1,005,529","255,824",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86882666802141,-73.92306346438063,"(40.86882666802141, -73.92306346438063)"
29607573,01/01/2015 12:28:53 AM,01/01/2015 03:19:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,,,,,GRAHAM AVENUE,ENGERT AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,01/01/2015 08:28:53 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2015 03:19:25 AM,01 BROOKLYN,BROOKLYN,"998,947","202,133",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.721472901442674,-73.94697889404209,"(40.721472901442674, -73.94697889404209)"
29612458,01/01/2015 12:29:19 AM,01/01/2015 02:27:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2933 GRAND CONCOURSE,GRAND CONCOURSE,EAST 199 STREET,BEDFORD PARK BOULEVARD,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:29:19 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 02:27:07 AM,07 BRONX,BRONX,"1,015,147","256,905",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87176525445871,-73.88828358796718,"(40.87176525445871, -73.88828358796718)"
29613264,01/01/2015 12:29:41 AM,01/01/2015 03:07:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2404 CROTONA AVENUE,CROTONA AVENUE,EAST 187 STREET,EAST 189 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:29:41 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 03:07:21 AM,06 BRONX,BRONX,"1,016,503","250,549",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85431511983592,-73.88341119897179,"(40.85431511983592, -73.88341119897179)"
29607498,01/01/2015 12:29:52 AM,01/01/2015 02:21:51 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11364,73RD AVENUE,73RD AVENUE,,,,,LATLONG,OAKLAND GARDENS,,Precinct,Closed,01/01/2015 08:29:52 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2015 02:21:51 AM,11 QUEENS,QUEENS,"1,049,759","208,664",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.739168489403546,-73.76360576217284,"(40.739168489403546, -73.76360576217284)"
29609991,01/01/2015 12:30:28 AM,01/01/2015 04:09:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,2260 CROTONA AVENUE,CROTONA AVENUE,GROTE STREET,EAST 183 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:30:28 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 04:09:35 AM,06 BRONX,BRONX,"1,015,998","249,425",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85123190691196,-73.88524200401147,"(40.85123190691196, -73.88524200401147)"
29609205,01/01/2015 12:30:29 AM,01/01/2015 01:02:04 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,13-34 CAFFREY AVENUE,CAFFREY AVENUE,GRANDVIEW TERRACE,DAVIES ROAD,,,ADDRESS,FAR ROCKAWAY,,Precinct,Closed,01/01/2015 08:30:29 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 01:02:04 AM,14 QUEENS,QUEENS,"1,054,061","158,103",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60035753451856,-73.74860536859191,"(40.60035753451856, -73.74860536859191)"
29611491,01/01/2015 12:30:40 AM,01/01/2015 01:28:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10475,900 BAYCHESTER AVENUE,BAYCHESTER AVENUE,DONIZETTI PLACE,DARROW PLACE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:30:40 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 01:28:33 AM,10 BRONX,BRONX,"1,030,238","258,801",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87690345620827,-73.83370511443265,"(40.87690345620827, -73.83370511443265)"
29611631,01/01/2015 12:31:16 AM,01/01/2015 04:11:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,1865 BOGART AVENUE,BOGART AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:31:16 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 04:11:46 AM,11 BRONX,BRONX,"1,023,305","248,458",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84854848380148,-73.85883541055715,"(40.84854848380148, -73.85883541055715)"
29609165,01/01/2015 12:31:21 AM,01/01/2015 01:17:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,80-15 41 AVENUE,41 AVENUE,80 STREET,81 STREET,,,ADDRESS,ELMHURST,,Precinct,Closed,01/01/2015 08:31:21 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 01:17:48 AM,04 QUEENS,QUEENS,"1,016,044","211,022",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74582607332756,-73.88525756003034,"(40.74582607332756, -73.88525756003034)"
29608319,01/01/2015 12:31:36 AM,01/01/2015 01:00:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,464 WEST 152 STREET,WEST 152 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:31:36 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 01:00:53 AM,09 MANHATTAN,MANHATTAN,"999,912","241,391",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82922410930199,-73.94340604584636,"(40.82922410930199, -73.94340604584636)"
29607486,01/01/2015 12:31:58 AM,01/01/2015 04:42:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11427,88-45 212 PLACE,212 PLACE,HILLSIDE AVENUE,89 AVENUE,,,ADDRESS,QUEENS VILLAGE,,Precinct,Closed,01/01/2015 08:31:58 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 04:42:42 AM,13 QUEENS,QUEENS,"1,052,803","203,362",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72459278702669,-73.75267533202819,"(40.72459278702669, -73.75267533202819)"
29610038,01/01/2015 12:32:05 AM,01/01/2015 03:41:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,5116 AVENUE L,AVENUE L,EAST 51 STREET,EAST 52 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 08:32:05 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 03:41:53 AM,18 BROOKLYN,BROOKLYN,"1,004,760","166,491",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62363208596193,-73.92611629391763,"(40.62363208596193, -73.92611629391763)"
29611490,01/01/2015 12:32:26 AM,01/01/2015 02:30:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,259 WEST 144 STREET,WEST 144 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:32:26 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 02:30:18 AM,10 MANHATTAN,MANHATTAN,"1,000,523","238,638",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82166680437474,-73.94120490161045,"(40.82166680437474, -73.94120490161045)"
29609892,01/01/2015 12:33:07 AM,01/01/2015 05:08:02 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,1355 ST MARKS AVENUE,ST MARKS AVENUE,BUFFALO AVENUE,RALPH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 08:33:07 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 05:08:02 AM,08 BROOKLYN,BROOKLYN,"1,005,369","184,764",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67378605974216,-73.92386526672952,"(40.67378605974216, -73.92386526672952)"
29612845,01/01/2015 12:34:40 AM,01/01/2015 08:11:05 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10013,324 SPRING STREET,SPRING STREET,GREENWICH STREET,WASHINGTON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:34:40 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 08:11:05 AM,02 MANHATTAN,MANHATTAN,"981,669","203,779",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.726002604601796,-74.00931188460676,"(40.726002604601796, -74.00931188460676)"
29609885,01/01/2015 12:34:55 AM,01/01/2015 01:17:49 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,,,,,97 PLACE,41 AVENUE,INTERSECTION,CORONA,,Precinct,Closed,01/01/2015 08:34:55 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 01:17:50 AM,04 QUEENS,QUEENS,"1,021,075","211,614",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7474314437714,-73.86709779877147,"(40.7474314437714, -73.86709779877147)"
29613178,01/01/2015 12:35:50 AM,01/01/2015 01:41:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,108-31 53 AVENUE,53 AVENUE,CORONA AVENUE,111 STREET,,,ADDRESS,CORONA,,Precinct,Closed,01/01/2015 08:35:50 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 01:41:25 AM,04 QUEENS,QUEENS,"1,024,885","210,002",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74299022685113,-73.85335719217429,"(40.74299022685113, -73.85335719217429)"
29609226,01/01/2015 12:37:09 AM,01/01/2015 02:42:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10308,12 TERESA LANE,TERESA LANE,GIFFORDS LANE,DEAD END,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,01/01/2015 08:37:09 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 02:42:19 AM,03 STATEN ISLAND,STATEN ISLAND,"941,249","143,502",Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.560451374512105,-74.15475718901419,"(40.560451374512105, -74.15475718901419)"
29609206,01/01/2015 12:37:20 AM,01/01/2015 03:09:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,1 ADRIAN AVENUE,ADRIAN AVENUE,TERRACE VIEW AVENUE,WEST 227 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:37:20 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 03:08:16 AM,08 BRONX,BRONX,"1,008,456","258,402",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.875894942376384,-73.91247127084895,"(40.875894942376384, -73.91247127084895)"
29611642,01/01/2015 12:38:10 AM,01/01/2015 12:59:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,3333B BROADWAY,BROADWAY,WEST 134 STREET,WEST 135 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:38:10 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 12:59:50 AM,09 MANHATTAN,MANHATTAN,"996,640","237,990",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81989452751751,-73.95523555304263,"(40.81989452751751, -73.95523555304263)"
29607557,01/01/2015 12:38:17 AM,01/01/2015 01:22:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11104,43-33 44 STREET,44 STREET,43 AVENUE,QUEENS BOULEVARD,,,ADDRESS,SUNNYSIDE,,Precinct,Closed,01/01/2015 08:38:17 AM,The Police Department reviewed your complaint and provided additional information below.,01/01/2015 01:22:08 AM,02 QUEENS,QUEENS,"1,006,330","210,532",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.744510736157,-73.92031632760362,"(40.744510736157, -73.92031632760362)"
29607522,01/01/2015 12:38:48 AM,01/01/2015 02:43:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3520 OLINVILLE AVENUE,OLINVILLE AVENUE,BEND,EAST 213 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:38:48 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 02:43:30 AM,12 BRONX,BRONX,"1,020,804","259,420",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.878646531893764,-73.8678154895341,"(40.878646531893764, -73.8678154895341)"
29611863,01/01/2015 12:38:56 AM,01/01/2015 03:14:02 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10040,75 FAIRVIEW AVENUE,FAIRVIEW AVENUE,BROADWAY TERRACE,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 08:38:56 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 03:14:02 AM,12 MANHATTAN,MANHATTAN,"1,003,178","251,447",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85681848322947,-73.93157611816528,"(40.85681848322947, -73.93157611816528)"
29610795,01/01/2015 12:39:02 AM,01/01/2015 02:55:24 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,315 LINDEN STREET,LINDEN STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 08:39:02 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 02:55:24 AM,04 BROOKLYN,BROOKLYN,"1,007,964","193,743",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69842477690161,-73.9144786041113,"(40.69842477690161, -73.9144786041113)"
29610737,01/01/2015 12:39:09 AM,01/01/2015 04:36:20 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11223,1819 EAST 2 STREET,EAST 2 STREET,WOODSIDE AVENUE,KINGS HIGHWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 08:39:09 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 04:36:20 AM,15 BROOKLYN,BROOKLYN,"992,251","159,750",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60514956290468,-73.97118577169066,"(40.60514956290468, -73.97118577169066)"
29613165,01/01/2015 12:39:47 AM,01/01/2015 02:41:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10306,184 ROSE AVENUE,ROSE AVENUE,NEW DORP PLAZA,8 STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,01/01/2015 08:39:47 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 02:41:09 AM,02 STATEN ISLAND,STATEN ISLAND,"951,759","147,995",Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57282851334905,-74.11695417373251,"(40.57282851334905, -74.11695417373251)"
29613268,01/01/2015 12:40:20 AM,01/01/2015 02:28:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,18 MINERVA PLACE,MINERVA PLACE,CRESTON AVENUE,GRAND CONCOURSE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 08:40:20 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 02:28:11 AM,07 BRONX,BRONX,"1,014,389","256,656",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.871084447026995,-73.8910254579805,"(40.871084447026995, -73.8910254579805)"
